video_name,n_frames,k_frames,prompt_id
07April_2010_Wednesday_tagesschau-6025,173,41,9
02February_2011_Wednesday_tagesschau-7450,144,41,2
02February_2010_Tuesday_tagesschau-7958,105,21,1
10August_2010_Tuesday_heute-1449,132,41,7
23December_2010_Thursday_tagesschau-1433,271,41,5
09December_2010_Thursday_heute-7560,68,21,6
17May_2010_Monday_heute-5572,202,41,3
09December_2009_Wednesday_heute-4743,52,13,7
22September_2010_Wednesday_tagesschau-3261,107,21,9
13January_2010_Wednesday_tagesschau-3825,45,13,9
05January_2011_Wednesday_heute-3540,126,21,1
21June_2011_Tuesday_tagesschau-1267,70,21,8
25July_2011_Monday_heute-8226,146,41,2
18September_2010_Saturday_tagesschau-4188,118,21,5
14July_2010_Wednesday_heute-6197,49,13,8
14July_2011_Thursday_heute-5863,115,21,6
16March_2011_Wednesday_tagesschau-2217,157,41,2
09July_2010_Friday_tagesschau-592,121,21,0
04October_2010_Monday_tagesschau-4717,234,41,7
28October_2010_Thursday_heute-333,116,21,3
07October_2010_Thursday_heute-8559,81,21,8
21April_2010_Wednesday_tagesschau-6234,124,21,9
02December_2009_Wednesday_tagesschau-4049,87,21,0
29June_2011_Wednesday_tagesschau-4488,123,21,0
12September_2010_Sunday_tagesschau-3916,56,13,6
23July_2010_Friday_tagesschau-583,156,41,7
07August_2009_Friday_tagesschau-6162,115,21,5
06April_2010_Tuesday_heute-5984,29,9,0
22June_2011_Wednesday_heute-4379,151,41,3
23August_2010_Monday_tagesschau-4431,135,41,1
28October_2010_Thursday_heute-329,100,21,2
10July_2009_Friday_tagesschau-1094,144,41,0
02December_2009_Wednesday_tagesschau-4041,185,41,2
30June_2009_Tuesday_tagesschau-2955,62,13,6
03October_2012_Wednesday_tagesschau-7653,199,41,8
03February_2011_Thursday_heute-602,77,21,8
22January_2010_Friday_tagesschau-909,149,41,4
07June_2010_Monday_heute-2321,123,21,5
11September_2010_Saturday_tagesschau-4997,137,41,7
30August_2011_Tuesday_heute-788,134,41,2
28October_2010_Thursday_heute-337,105,21,8
03December_2009_Thursday_tagesschau-7215,158,41,0
08July_2011_Friday_tagesschau-6726,107,21,3
19November_2011_Saturday_tagesschau-3685,122,21,2
11November_2009_Wednesday_tagesschau-8039,101,21,0
19October_2010_Tuesday_tagesschau-8285,134,41,2
14April_2010_Wednesday_heute-1887,203,41,5
04July_2011_Monday_tagesschau-703,161,41,2
30September_2009_Wednesday_tagesschau-1778,63,13,6
16November_2009_Monday_tagesschau-3097,103,21,3
13October_2009_Tuesday_tagesschau-1646,93,21,6
03October_2012_Wednesday_tagesschau-7665,66,21,6
31January_2013_Thursday_tagesschau-2714,89,21,9
24September_2010_Friday_tagesschau-216,35,9,3
07October_2010_Thursday_heute-8558,46,13,8
09February_2011_Wednesday_heute-7539,89,21,2
10April_2011_Sunday_tagesschau-1536,125,21,0
27October_2010_Wednesday_tagesschau-7466,142,41,8
07November_2010_Sunday_tagesschau-1981,105,21,8
27May_2010_Thursday_tagesschau-8383,122,21,6
14June_2010_Monday_heute-1596,162,41,1
11December_2009_Friday_tagesschau-3513,153,41,3
12January_2010_Tuesday_heute-2552,105,21,6
10April_2010_Saturday_tagesschau-4137,97,21,7
10December_2011_Saturday_tagesschau-5409,125,21,2
05September_2010_Sunday_tagesschau-3130,85,21,3
09May_2011_Monday_tagesschau-8580,120,21,7
19October_2010_Tuesday_tagesschau-8293,123,21,4
04January_2011_Tuesday_tagesschau-1058,144,41,4
05September_2010_Sunday_tagesschau-3138,176,41,9
11July_2009_Saturday_tagesschau-656,126,21,6
15December_2010_Wednesday_heute-6010,58,13,4
03July_2009_Friday_tagesschau-2010,145,41,4
30August_2010_Monday_tagesschau-2820,113,21,6
16January_2010_Saturday_tagesschau-8083,39,9,4
12November_2009_Thursday_tagesschau-6766,107,21,8
25January_2013_Friday_tagesschau-7812,151,41,0
14July_2010_Wednesday_heute-6188,62,13,9
19April_2011_Tuesday_heute-5343,133,41,2
09February_2011_Wednesday_heute-7543,202,41,6
07April_2011_Thursday_tagesschau-8107,135,41,9
31August_2010_Tuesday_tagesschau-5166,99,21,7
07February_2011_Monday_tagesschau-1611,312,41,6
23February_2011_Wednesday_heute-3776,147,41,9
09February_2011_Wednesday_heute-7535,96,21,5
27January_2013_Sunday_tagesschau-8839,55,13,3
29November_2011_Tuesday_tagesschau-5620,96,21,8
04April_2010_Sunday_tagesschau-4570,55,13,4
09May_2011_Monday_tagesschau-8577,193,41,3
20July_2010_Tuesday_heute-5252,79,21,6
12July_2011_Tuesday_heute-1276,124,21,3
09August_2010_Monday_tagesschau-2995,143,41,7
05July_2009_Sunday_tagesschau-4448,130,41,1
29December_2011_Thursday_tagesschau-2376,68,21,1
19July_2009_Sunday_tagesschau-1576,104,21,0
29November_2011_Tuesday_tagesschau-5611,113,21,9
17February_2011_Thursday_tagesschau-6312,110,21,5
11May_2010_Tuesday_tagesschau-1965,74,21,7
12July_2010_Monday_heute-259,55,13,7
23February_2011_Wednesday_tagesschau-149,81,21,8
25January_2011_Tuesday_tagesschau-2988,93,21,7
19October_2009_Monday_tagesschau-236,111,21,8
28January_2013_Monday_heute-8004,54,13,9
28February_2011_Monday_tagesschau-4985,168,41,2
13July_2009_Monday_tagesschau-7512,100,21,7
17February_2010_Wednesday_tagesschau-4930,121,21,9
23July_2009_Thursday_tagesschau-6754,80,21,6
12January_2011_Wednesday_tagesschau-1724,109,21,3
30March_2010_Tuesday_heute-7567,108,21,4
11October_2010_Monday_tagesschau-4614,123,21,5
30August_2010_Monday_tagesschau-2832,119,21,0
07October_2010_Thursday_heute-8562,99,21,0
04May_2010_Tuesday_heute-456,164,41,3
31March_2010_Wednesday_tagesschau-1005,57,13,9
22May_2010_Saturday_tagesschau-2739,87,21,6
21November_2010_Sunday_tagesschau-5669,138,41,3
07May_2011_Saturday_tagesschau-108,98,21,1
06June_2010_Sunday_tagesschau-6359,150,41,2
05February_2010_Friday_tagesschau-2914,206,41,2
23February_2010_Tuesday_tagesschau-198,110,21,6
30March_2010_Tuesday_tagesschau-5704,120,21,0
06October_2011_Thursday_tagesschau-826,100,21,4
03August_2010_Tuesday_tagesschau-2772,101,21,1
20January_2011_Thursday_tagesschau-3071,184,41,8
24January_2013_Thursday_heute-7262,111,21,5
23May_2011_Monday_heute-6463,141,41,2
28January_2013_Monday_tagesschau-3616,97,21,3
09August_2010_Monday_heute-5888,41,13,7
09August_2011_Tuesday_tagesschau-2582,213,41,7
14April_2010_Wednesday_heute-1882,160,41,6
10August_2011_Wednesday_tagesschau-6295,118,21,2
29May_2011_Sunday_tagesschau-759,76,21,2
05July_2009_Sunday_tagesschau-4445,82,21,2
28October_2010_Thursday_heute-334,117,21,0
13December_2009_Sunday_tagesschau-6809,121,21,4
29September_2012_Saturday_tagesschau-2960,68,21,1
12February_2010_Friday_tagesschau-130,216,41,2
12January_2011_Wednesday_heute-6389,208,41,9
02October_2012_Tuesday_tagesschau-2850,128,21,9
07October_2010_Thursday_heute-8570,137,41,0
12August_2010_Thursday_tagesschau-4409,189,41,5
28September_2012_Friday_tagesschau-921,119,21,4
05February_2011_Saturday_tagesschau-7861,124,21,0
28October_2010_Thursday_heute-331,83,21,8
14May_2010_Friday_tagesschau-4803,175,41,1
19November_2011_Saturday_tagesschau-3688,184,41,8
26May_2011_Thursday_tagesschau-4797,139,41,7
13September_2010_Monday_heute-7173,100,21,8
14June_2010_Monday_tagesschau-3706,128,21,8
22January_2011_Saturday_tagesschau-2073,143,41,7
06December_2011_Tuesday_heute-1549,148,41,8
19October_2010_Tuesday_heute-8049,254,41,7
04December_2011_Sunday_tagesschau-7793,100,21,3
06April_2010_Tuesday_heute-5974,99,21,1
28February_2011_Monday_tagesschau-4979,117,21,6
04April_2010_Sunday_tagesschau-4568,60,13,6
03July_2009_Friday_tagesschau-2006,91,21,7
05July_2010_Monday_heute-8696,186,41,0
24May_2011_Tuesday_heute-6071,127,21,0
12January_2011_Wednesday_heute-6386,101,21,0
27July_2010_Tuesday_tagesschau-6054,124,21,9
12September_2010_Sunday_tagesschau-3914,42,13,5
28July_2010_Wednesday_tagesschau-862,71,21,3
03October_2010_Sunday_tagesschau-5768,127,21,1
22September_2010_Wednesday_heute-2622,160,41,2
14April_2010_Wednesday_tagesschau-3812,163,41,5
23February_2011_Wednesday_heute-3768,48,13,6
11January_2011_Tuesday_heute-8175,227,41,5
26May_2010_Wednesday_tagesschau-6719,198,41,7
28September_2010_Tuesday_heute-8354,144,41,2
16June_2010_Wednesday_heute-8312,80,21,8
07February_2010_Sunday_tagesschau-502,66,21,4
02March_2011_Wednesday_tagesschau-4710,112,21,6
26October_2010_Tuesday_tagesschau-5785,71,21,0
04October_2010_Monday_tagesschau-4720,153,41,4
07December_2011_Wednesday_heute-7807,162,41,2
28January_2013_Monday_heute-8006,37,9,4
03October_2012_Wednesday_tagesschau-7658,56,13,6
27August_2009_Thursday_tagesschau-3281,32,9,2
10December_2009_Thursday_heute-7946,74,21,0
27February_2010_Saturday_tagesschau-7770,118,21,4
13November_2009_Friday_tagesschau-8609,138,41,9
07May_2011_Saturday_tagesschau-112,178,41,8
18January_2010_Monday_tagesschau-4018,143,41,8
19September_2010_Sunday_tagesschau-3798,76,21,1
04December_2010_Saturday_tagesschau-4839,87,21,6
05April_2010_Monday_tagesschau-3555,169,41,7
12December_2011_Monday_tagesschau-8275,32,9,1
05December_2011_Monday_heute-7429,84,21,4
29August_2009_Saturday_tagesschau-5027,100,21,3
18January_2010_Monday_heute-3855,120,21,7
02December_2010_Thursday_heute-8452,44,13,8
25October_2010_Monday_heute-2045,198,41,3
10April_2011_Sunday_tagesschau-1525,112,21,7
09February_2010_Tuesday_tagesschau-4501,209,41,1
22November_2011_Tuesday_heute-4657,44,13,8
05June_2010_Saturday_tagesschau-3931,196,41,3
24February_2011_Thursday_tagesschau-4764,79,21,0
09August_2011_Tuesday_heute-2645,259,41,1
23September_2010_Thursday_heute-6482,40,9,9
25April_2010_Sunday_tagesschau-4948,125,21,7
11February_2011_Friday_tagesschau-7763,58,13,4
15February_2011_Tuesday_heute-7912,188,41,8
26February_2011_Saturday_tagesschau-3434,104,21,7
20January_2011_Thursday_tagesschau-3068,116,21,0
23September_2010_Thursday_tagesschau-3442,47,13,7
03June_2011_Friday_tagesschau-7639,168,41,5
30September_2012_Sunday_tagesschau-4027,95,21,7
24December_2010_Friday_tagesschau-5137,65,13,2
28July_2011_Thursday_tagesschau-8524,105,21,5
15December_2010_Wednesday_heute-6022,62,13,3
27September_2009_Sunday_tagesschau-2168,93,21,3
27May_2010_Thursday_heute-1238,69,21,2
24April_2010_Saturday_tagesschau-3966,153,41,3
01April_2010_Thursday_heute-6701,57,13,3
29September_2011_Thursday_tagesschau-7233,99,21,9
01February_2011_Tuesday_heute-4639,156,41,7
18December_2010_Saturday_tagesschau-6119,125,21,1
18January_2011_Tuesday_tagesschau-6988,153,41,5
22October_2010_Friday_tagesschau-2413,137,41,2
10August_2009_Monday_heute-6900,81,21,0
21March_2011_Monday_tagesschau-4425,153,41,6
29September_2011_Thursday_heute-4226,168,41,9
02November_2010_Tuesday_tagesschau-2029,89,21,5
16December_2011_Friday_tagesschau-6537,106,21,2
16February_2010_Tuesday_tagesschau-6101,75,21,5
16July_2011_Saturday_tagesschau-7530,121,21,2
10August_2010_Tuesday_tagesschau-3873,79,21,5
02December_2010_Thursday_tagesschau-3640,144,41,1
26May_2011_Thursday_tagesschau-4789,79,21,2
11May_2010_Tuesday_tagesschau-1968,133,41,0
09December_2009_Wednesday_tagesschau-2556,36,9,4
24June_2010_Thursday_tagesschau-7306,196,41,4
06May_2011_Friday_tagesschau-6429,117,21,6
25November_2009_Wednesday_tagesschau-7672,62,13,3
23July_2009_Thursday_tagesschau-6762,58,13,0
01July_2010_Thursday_tagesschau-8798,100,21,2
26May_2011_Thursday_tagesschau-4786,113,21,8
22December_2010_Wednesday_tagesschau-5061,105,21,7
17January_2010_Sunday_tagesschau-5560,169,41,1
14December_2010_Tuesday_heute-643,65,13,8
05October_2010_Tuesday_tagesschau-4243,62,13,2
23December_2010_Thursday_tagesschau-1437,102,21,3
23November_2011_Wednesday_tagesschau-983,121,21,8
31August_2010_Tuesday_heute-3172,179,41,7
20October_2010_Wednesday_tagesschau-8207,102,21,8
17June_2010_Thursday_tagesschau-3907,109,21,8
07June_2010_Monday_heute-2323,189,41,3
13September_2010_Monday_tagesschau-4597,204,41,7
25April_2010_Sunday_tagesschau-4946,160,41,0
28May_2011_Saturday_tagesschau-2595,99,21,4
20October_2011_Thursday_tagesschau-507,135,41,8
09December_2009_Wednesday_heute-4752,97,21,7
04July_2009_Saturday_tagesschau-3338,142,41,7
04May_2010_Tuesday_tagesschau-7844,137,41,7
01July_2010_Thursday_tagesschau-8789,110,21,4
03June_2011_Friday_tagesschau-7642,127,21,4
12March_2011_Saturday_tagesschau-2457,84,21,3
17April_2011_Sunday_tagesschau-2161,132,41,1
07December_2010_Tuesday_heute-5629,129,41,2
08July_2011_Friday_tagesschau-6733,140,41,3
28November_2011_Monday_tagesschau-169,111,21,7
04July_2009_Saturday_tagesschau-3342,116,21,7
23April_2010_Friday_tagesschau-3669,78,21,1
20October_2009_Tuesday_tagesschau-3592,139,41,6
15December_2010_Wednesday_tagesschau-42,84,21,3
01June_2011_Wednesday_tagesschau-6946,106,21,8
28April_2010_Wednesday_heute-5189,118,21,0
