video_name,n_frames,k_frames,prompt_id
06December_2011_Tuesday_heute-1544,61,13,1
07May_2010_Friday_tagesschau-3607,69,21,3
07August_2009_Friday_tagesschau-6167,39,9,6
15July_2009_Wednesday_tagesschau-5290,208,41,3
04February_2010_Thursday_heute-7975,100,21,4
09June_2010_Wednesday_tagesschau-5964,96,21,6
10March_2011_Thursday_heute-50,218,41,7
22July_2010_Thursday_heute-8806,205,41,4
06August_2010_Friday_tagesschau-2181,135,41,0
27June_2010_Sunday_tagesschau-7387,138,41,8
13December_2010_Monday_tagesschau-6943,170,41,7
30July_2011_Saturday_tagesschau-8596,93,21,1
07April_2010_Wednesday_heute-1620,45,13,6
06December_2009_Sunday_tagesschau-5515,122,21,7
15July_2011_Friday_tagesschau-8721,59,13,0
20July_2010_Tuesday_tagesschau-7881,73,21,1
06October_2011_Thursday_heute-5545,90,21,8
10December_2009_Thursday_tagesschau-7489,131,41,1
03April_2010_Saturday_tagesschau-2970,114,21,8
13July_2010_Tuesday_heute-4814,108,21,3
04February_2010_Thursday_heute-7965,120,21,5
10March_2011_Thursday_tagesschau-5074,85,21,7
13January_2010_Wednesday_tagesschau-3829,119,21,7
25September_2010_Saturday_tagesschau-3484,225,41,4
21October_2011_Friday_tagesschau-4109,80,21,8
27November_2009_Friday_tagesschau-7334,182,41,5
24January_2011_Monday_heute-6972,40,9,5
05October_2010_Tuesday_heute-1213,66,21,5
30August_2011_Tuesday_heute-795,98,21,3
05January_2011_Wednesday_heute-3543,34,9,3
28October_2010_Thursday_tagesschau-5926,134,41,7
24March_2011_Thursday_tagesschau-3943,125,21,7
28January_2010_Thursday_heute-2895,73,21,1
07October_2010_Thursday_tagesschau-4130,144,41,8
15June_2010_Tuesday_tagesschau-81,133,41,4
25July_2011_Monday_heute-8225,131,41,0
14December_2010_Tuesday_tagesschau-8463,98,21,2
11November_2009_Wednesday_tagesschau-8034,143,41,0
28August_2009_Friday_tagesschau-5875,111,21,2
24June_2010_Thursday_tagesschau-7307,89,21,3
26May_2010_Wednesday_tagesschau-6725,77,21,6
25September_2010_Saturday_tagesschau-3485,176,41,0
23February_2011_Wednesday_tagesschau-152,222,41,2
12September_2009_Saturday_tagesschau-6594,150,41,4
06September_2009_Sunday_tagesschau-5312,92,21,1
18February_2010_Thursday_tagesschau-4527,112,21,2
11November_2009_Wednesday_tagesschau-8043,124,21,8
29September_2010_Wednesday_tagesschau-1791,131,41,9
24November_2011_Thursday_tagesschau-8331,133,41,9
16July_2009_Thursday_tagesschau-5051,125,21,1
24January_2011_Monday_heute-6978,86,21,2
24June_2011_Friday_tagesschau-4075,151,41,7
27July_2010_Tuesday_heute-5262,62,13,0
06January_2010_Wednesday_tagesschau-7730,151,41,4
18December_2010_Saturday_tagesschau-6120,96,21,9
14July_2010_Wednesday_tagesschau-1855,54,13,4
24May_2011_Tuesday_heute-6070,108,21,3
09August_2010_Monday_heute-5899,39,9,7
24August_2010_Tuesday_tagesschau-2203,117,21,2
23February_2010_Tuesday_tagesschau-192,106,21,9
09June_2010_Wednesday_tagesschau-5958,116,21,8
03February_2011_Thursday_heute-601,112,21,4
19October_2010_Tuesday_heute-8056,158,41,1
03August_2010_Tuesday_tagesschau-2777,87,21,9
12December_2010_Sunday_tagesschau-5595,111,21,4
20March_2010_Saturday_heute-7290,62,13,9
30May_2011_Monday_heute-3680,90,21,9
05January_2011_Wednesday_heute-3537,190,41,8
12September_2009_Saturday_tagesschau-6602,86,21,3
31March_2010_Wednesday_tagesschau-1009,132,41,5
19October_2010_Tuesday_heute-8051,274,41,7
13September_2010_Monday_tagesschau-4595,57,13,0
21April_2010_Wednesday_heute-3123,118,21,6
30August_2010_Monday_tagesschau-2827,171,41,9
26February_2011_Saturday_tagesschau-3437,58,13,8
19May_2010_Wednesday_heute-1116,206,41,6
25May_2010_Tuesday_tagesschau-1296,90,21,1
07October_2010_Thursday_heute-8573,49,13,5
28October_2009_Wednesday_tagesschau-4545,96,21,2
23February_2010_Tuesday_tagesschau-199,176,41,3
12July_2010_Monday_heute-252,98,21,4
12April_2010_Monday_tagesschau-363,95,21,0
13March_2011_Sunday_tagesschau-4462,118,21,3
24November_2011_Thursday_tagesschau-8338,117,21,0
04March_2011_Friday_tagesschau-2841,141,41,3
05December_2011_Monday_heute-7431,181,41,5
05August_2010_Thursday_tagesschau-4264,108,21,8
09May_2011_Monday_tagesschau-8579,81,21,5
18February_2011_Friday_tagesschau-6830,80,21,7
18November_2009_Wednesday_tagesschau-5591,86,21,1
23September_2009_Wednesday_tagesschau-7579,113,21,3
30March_2010_Tuesday_tagesschau-5700,187,41,1
20October_2010_Wednesday_tagesschau-8209,71,21,8
08June_2010_Tuesday_heute-1986,133,41,7
16April_2010_Friday_tagesschau-6584,79,21,7
22February_2010_Monday_tagesschau-3251,76,21,3
12December_2010_Sunday_tagesschau-5607,99,21,5
24May_2011_Tuesday_tagesschau-4469,149,41,6
05September_2009_Saturday_tagesschau-4089,220,41,6
22August_2010_Sunday_tagesschau-1349,36,9,0
14July_2010_Wednesday_tagesschau-1860,67,21,1
09August_2011_Tuesday_heute-2649,41,13,1
03December_2011_Saturday_tagesschau-8670,113,21,7
22July_2010_Thursday_tagesschau-8204,100,21,6
09December_2009_Wednesday_heute-4751,99,21,8
12September_2009_Saturday_tagesschau-6588,159,41,7
15June_2010_Tuesday_tagesschau-84,155,41,6
14December_2010_Tuesday_tagesschau-8462,146,41,6
10December_2009_Thursday_tagesschau-7485,44,13,2
18April_2010_Sunday_tagesschau-6659,139,41,9
17February_2011_Thursday_heute-389,162,41,3
29August_2009_Saturday_tagesschau-5021,66,21,7
03July_2009_Friday_tagesschau-2000,96,21,6
29December_2011_Thursday_tagesschau-2364,77,21,7
04January_2011_Tuesday_tagesschau-1061,86,21,1
11August_2010_Wednesday_tagesschau-1,86,21,4
23October_2010_Saturday_tagesschau-886,101,21,0
18January_2011_Tuesday_tagesschau-6998,347,41,0
13December_2009_Sunday_tagesschau-6820,121,21,5
02October_2010_Saturday_tagesschau-1299,100,21,2
12July_2010_Monday_heute-251,120,21,2
19February_2010_Friday_tagesschau-4096,73,21,6
12April_2010_Monday_tagesschau-355,57,13,4
19August_2010_Thursday_tagesschau-988,104,21,7
07May_2011_Saturday_tagesschau-118,113,21,2
21August_2011_Sunday_tagesschau-271,81,21,2
02February_2011_Wednesday_tagesschau-7453,86,21,3
14July_2010_Wednesday_heute-6194,69,21,3
11December_2009_Friday_tagesschau-3506,79,21,6
29April_2010_Thursday_heute-8616,194,41,2
26August_2009_Wednesday_tagesschau-3218,90,21,0
19April_2011_Tuesday_heute-5334,48,13,6
11August_2009_Tuesday_tagesschau-4363,109,21,3
05April_2011_Tuesday_heute-5117,43,13,8
29November_2011_Tuesday_tagesschau-5613,103,21,7
23May_2010_Sunday_tagesschau-4339,45,13,8
06February_2010_Saturday_tagesschau-7359,72,21,7
29January_2011_Saturday_tagesschau-8653,156,41,9
14June_2010_Monday_tagesschau-3708,42,13,2
01November_2010_Monday_heute-1717,60,13,7
16April_2010_Friday_tagesschau-6578,200,41,8
06November_2010_Saturday_tagesschau-1164,119,21,5
11July_2011_Monday_tagesschau-855,126,21,3
01December_2011_Thursday_tagesschau-3477,80,21,5
06December_2011_Tuesday_tagesschau-6837,97,21,4
26January_2010_Tuesday_heute-104,231,41,1
11May_2010_Tuesday_tagesschau-1967,90,21,8
18January_2011_Tuesday_heute-5477,130,41,7
04February_2010_Thursday_heute-7964,111,21,3
12April_2011_Tuesday_tagesschau-680,92,21,9
25October_2010_Monday_heute-2044,197,41,9
09February_2011_Wednesday_heute-7534,84,21,5
08May_2010_Saturday_tagesschau-188,57,13,6
19April_2010_Monday_tagesschau-1381,156,41,3
25August_2010_Wednesday_tagesschau-8512,270,41,0
12January_2010_Tuesday_tagesschau-2384,116,21,5
11February_2010_Thursday_tagesschau-8764,57,13,5
08December_2009_Tuesday_heute-4219,59,13,7
21July_2009_Tuesday_tagesschau-8067,188,41,5
05December_2011_Monday_tagesschau-4180,98,21,9
28January_2010_Thursday_heute-2896,94,21,9
13July_2011_Wednesday_tagesschau-7991,97,21,0
12July_2010_Monday_heute-250,181,41,7
22March_2011_Tuesday_tagesschau-4958,93,21,0
09July_2011_Saturday_tagesschau-3292,220,41,3
15September_2010_Wednesday_heute-2480,126,21,9
24October_2010_Sunday_tagesschau-2904,215,41,3
24June_2010_Thursday_tagesschau-7305,115,21,6
29April_2010_Thursday_tagesschau-4879,191,41,5
03February_2011_Thursday_heute-615,79,21,8
19November_2009_Thursday_tagesschau-3793,127,21,4
20March_2010_Saturday_heute-7293,191,41,5
28September_2010_Tuesday_tagesschau-344,95,21,1
07December_2011_Wednesday_heute-7805,123,21,6
12July_2010_Monday_heute-246,235,41,7
15September_2010_Wednesday_heute-2486,49,13,6
08February_2010_Monday_heute-1509,159,41,5
01April_2010_Thursday_tagesschau-4322,85,21,0
02October_2009_Friday_tagesschau-1364,40,9,4
14June_2010_Monday_tagesschau-3703,72,21,1
06January_2010_Wednesday_heute-3519,79,21,8
16April_2010_Friday_tagesschau-6576,70,21,3
28May_2010_Friday_tagesschau-7505,97,21,8
01October_2012_Monday_heute-448,154,41,3
11August_2011_Thursday_heute-3188,91,21,5
06September_2010_Monday_tagesschau-1145,92,21,5
29June_2010_Tuesday_tagesschau-7706,149,41,3
12August_2009_Wednesday_tagesschau-1808,139,41,3
25January_2010_Monday_heute-1460,37,9,6
05August_2010_Thursday_tagesschau-4259,98,21,6
26May_2010_Wednesday_heute-7865,199,41,1
06December_2010_Monday_heute-6202,170,41,9
06July_2011_Wednesday_tagesschau-6868,154,41,8
22July_2010_Thursday_heute-8804,214,41,8
12February_2010_Friday_tagesschau-129,205,41,8
06October_2011_Thursday_tagesschau-827,96,21,3
25January_2010_Monday_heute-1472,52,13,3
23November_2011_Wednesday_tagesschau-975,131,41,3
11August_2009_Tuesday_tagesschau-4349,96,21,0
06January_2011_Thursday_tagesschau-5651,108,21,9
13November_2009_Friday_tagesschau-8601,107,21,9
08May_2010_Saturday_tagesschau-180,29,9,2
09April_2010_Friday_tagesschau-7631,132,41,2
19January_2011_Wednesday_heute-2679,62,13,2
13October_2009_Tuesday_tagesschau-1654,78,21,5
09February_2011_Wednesday_tagesschau-2508,71,21,2
21October_2009_Wednesday_tagesschau-743,99,21,9
27January_2013_Sunday_tagesschau-8838,63,13,2
17February_2011_Thursday_tagesschau-6315,107,21,1
26March_2011_Saturday_tagesschau-5720,149,41,2
22July_2010_Thursday_heute-8807,245,41,8
04March_2011_Friday_tagesschau-2839,67,21,7
28May_2011_Saturday_tagesschau-2597,137,41,5
23September_2010_Thursday_tagesschau-3443,178,41,9
14July_2009_Tuesday_tagesschau-2423,151,41,1
10January_2011_Monday_heute-1368,126,21,3
26February_2011_Saturday_tagesschau-3433,110,21,1
01April_2011_Friday_tagesschau-3386,84,21,6
21July_2010_Wednesday_tagesschau-7370,108,21,2
05July_2009_Sunday_tagesschau-4453,139,41,3
01September_2010_Wednesday_tagesschau-5034,156,41,8
24January_2013_Thursday_heute-7264,197,41,4
02October_2010_Saturday_tagesschau-1301,108,21,1
13October_2009_Tuesday_tagesschau-1650,129,41,2
20October_2010_Wednesday_heute-8499,136,41,5
24July_2010_Saturday_tagesschau-6342,153,41,1
08November_2010_Monday_heute-6886,116,21,2
29September_2012_Saturday_tagesschau-2969,115,21,5
10January_2011_Monday_tagesschau-6407,89,21,0
01July_2011_Friday_tagesschau-2770,93,21,6
06July_2011_Wednesday_tagesschau-6863,167,41,1
20June_2011_Monday_heute-6515,136,41,8
30March_2010_Tuesday_heute-7576,112,21,7
03December_2009_Thursday_tagesschau-7211,108,21,3
29January_2013_Tuesday_tagesschau-877,153,41,3
02June_2010_Wednesday_heute-6793,232,41,2
23July_2011_Saturday_tagesschau-5497,154,41,9
02February_2011_Wednesday_tagesschau-7445,129,41,8
30September_2009_Wednesday_tagesschau-1773,99,21,0
11May_2010_Tuesday_heute-5995,204,41,2
24October_2010_Sunday_tagesschau-2905,125,21,5
20January_2010_Wednesday_heute-805,232,41,1
23May_2011_Monday_tagesschau-1105,172,41,8
17February_2010_Wednesday_heute-1479,154,41,1
26May_2010_Wednesday_tagesschau-6718,185,41,8
29October_2009_Thursday_tagesschau-1015,140,41,7
28October_2010_Thursday_tagesschau-5922,171,41,0
21November_2009_Saturday_tagesschau-4904,116,21,8
20October_2010_Wednesday_heute-8497,224,41,4
05January_2011_Wednesday_heute-3544,187,41,1
27June_2010_Sunday_tagesschau-7394,129,41,7
28May_2010_Friday_tagesschau-7500,161,41,5
29September_2010_Wednesday_tagesschau-1792,117,21,4
19May_2010_Wednesday_heute-1121,62,13,8
13July_2011_Wednesday_tagesschau-7984,71,21,8
01October_2012_Monday_tagesschau-5367,131,41,2
23September_2010_Thursday_heute-6480,99,21,1
23November_2011_Wednesday_heute-2392,47,13,7
04March_2011_Friday_tagesschau-2845,83,21,6
17September_2010_Friday_tagesschau-3420,108,21,1
23February_2011_Wednesday_heute-3771,92,21,4
08December_2009_Tuesday_heute-4205,135,41,7
02September_2010_Thursday_heute-3453,117,21,6
27August_2009_Thursday_tagesschau-3283,38,9,5
22September_2010_Wednesday_tagesschau-3256,106,21,9
09April_2010_Friday_tagesschau-7634,104,21,9
28November_2010_Sunday_tagesschau-2445,183,41,1
03February_2010_Wednesday_tagesschau-2059,87,21,7
12July_2010_Monday_tagesschau-380,70,21,5
20July_2010_Tuesday_heute-5257,224,41,7
06October_2012_Saturday_tagesschau-8741,162,41,7
18October_2010_Monday_tagesschau-6738,97,21,4
24April_2010_Saturday_tagesschau-3964,84,21,4
25October_2010_Monday_heute-2042,166,41,6
30September_2012_Sunday_tagesschau-4034,111,21,0
26May_2010_Wednesday_heute-7872,68,21,3
11September_2010_Saturday_tagesschau-5000,59,13,2
07June_2010_Monday_heute-2320,99,21,1
09July_2009_Thursday_tagesschau-7115,76,21,1
07June_2010_Monday_heute-2325,62,13,5
18January_2011_Tuesday_heute-5464,137,41,2
14August_2009_Friday_tagesschau-65,154,41,6
28January_2010_Thursday_heute-2890,91,21,8
02November_2010_Tuesday_tagesschau-2034,134,41,5
01April_2010_Thursday_heute-6708,157,41,1
21August_2011_Sunday_tagesschau-266,88,21,6
14October_2009_Wednesday_tagesschau-527,107,21,5
03October_2012_Wednesday_tagesschau-7662,172,41,8
01April_2011_Friday_tagesschau-3383,106,21,4
18April_2011_Monday_tagesschau-1317,213,41,6
25January_2010_Monday_tagesschau-8301,35,9,5
30August_2011_Tuesday_heute-792,142,41,4
20October_2010_Wednesday_tagesschau-8215,169,41,3
17July_2009_Friday_tagesschau-5113,83,21,7
21March_2011_Monday_tagesschau-4422,125,21,5
13July_2011_Wednesday_tagesschau-7977,98,21,8
27October_2009_Tuesday_tagesschau-6152,159,41,6
20November_2011_Sunday_tagesschau-537,99,21,8
14October_2009_Wednesday_tagesschau-518,107,21,8
28September_2010_Tuesday_heute-8356,130,41,2
14July_2010_Wednesday_tagesschau-1863,74,21,9
14August_2011_Sunday_tagesschau-3238,118,21,0
10December_2009_Thursday_tagesschau-7488,202,41,4
11May_2010_Tuesday_heute-5993,222,41,7
21March_2011_Monday_tagesschau-4421,106,21,0
02June_2010_Wednesday_tagesschau-7162,172,41,6
15September_2010_Wednesday_heute-2482,115,21,9
13August_2009_Thursday_tagesschau-8482,206,41,1
30December_2010_Thursday_tagesschau-2238,126,21,6
24January_2011_Monday_heute-6974,168,41,3
27October_2010_Wednesday_tagesschau-7462,120,21,7
24September_2010_Friday_tagesschau-215,68,21,1
13December_2009_Sunday_tagesschau-6819,124,21,2
29July_2010_Thursday_heute-7750,55,13,6
28January_2013_Monday_tagesschau-3620,175,41,7
07April_2010_Wednesday_tagesschau-6026,83,21,7
16July_2009_Thursday_tagesschau-5048,87,21,2
27November_2011_Sunday_tagesschau-5142,171,41,6
09June_2010_Wednesday_heute-8261,132,41,9
18June_2010_Friday_tagesschau-4825,173,41,3
05September_2010_Sunday_tagesschau-3127,73,21,1
12January_2011_Wednesday_heute-6398,115,21,5
20September_2010_Monday_tagesschau-7032,164,41,3
07May_2011_Saturday_tagesschau-114,127,21,0
19April_2011_Tuesday_heute-5340,184,41,1
03October_2010_Sunday_tagesschau-5766,125,21,4
07May_2010_Friday_tagesschau-3604,159,41,6
28January_2013_Monday_heute-8001,219,41,7
04February_2010_Thursday_heute-7969,138,41,2
29August_2009_Saturday_tagesschau-5030,35,9,9
09February_2011_Wednesday_tagesschau-2501,167,41,5
23February_2011_Wednesday_tagesschau-156,160,41,7
16May_2010_Sunday_tagesschau-5225,130,41,5
10January_2011_Monday_tagesschau-6410,76,21,7
30April_2010_Friday_tagesschau-2027,103,21,9
31May_2011_Tuesday_heute-1897,118,21,1
23May_2011_Monday_tagesschau-1107,69,21,4
17February_2010_Wednesday_tagesschau-4932,144,41,6
12November_2009_Thursday_tagesschau-6767,133,41,2
11November_2009_Wednesday_tagesschau-8045,80,21,6
21April_2010_Wednesday_heute-3115,162,41,8
14April_2010_Wednesday_tagesschau-3811,51,13,7
03April_2010_Saturday_tagesschau-2973,129,41,6
01December_2011_Thursday_heute-3055,171,41,4
03November_2009_Tuesday_tagesschau-8141,216,41,2
15February_2011_Tuesday_heute-7906,194,41,5
12August_2009_Wednesday_tagesschau-1796,116,21,8
23August_2010_Monday_heute-5330,74,21,9
10February_2010_Wednesday_tagesschau-2519,182,41,8
29August_2009_Saturday_tagesschau-5024,51,13,4
05December_2011_Monday_tagesschau-4175,129,41,6
23January_2013_Wednesday_tagesschau-433,59,13,1
03July_2010_Saturday_tagesschau-4582,60,13,4
12February_2010_Friday_tagesschau-123,108,21,8
18April_2010_Sunday_tagesschau-6654,84,21,4
28January_2010_Thursday_tagesschau-2812,171,41,9
20November_2010_Saturday_tagesschau-1828,168,41,1
05January_2011_Wednesday_tagesschau-2248,105,21,0
03July_2010_Saturday_tagesschau-4586,78,21,7
19March_2011_Saturday_tagesschau-4689,138,41,0
25May_2010_Tuesday_tagesschau-1292,198,41,3
23February_2010_Tuesday_tagesschau-202,88,21,6
25September_2010_Saturday_tagesschau-3481,87,21,0
12December_2011_Monday_heute-5815,106,21,8
12March_2011_Saturday_tagesschau-2447,94,21,6
26January_2013_Saturday_tagesschau-7348,74,21,4
06October_2009_Tuesday_tagesschau-8156,182,41,6
14May_2010_Friday_tagesschau-4806,100,21,0
18July_2009_Saturday_tagesschau-1635,207,41,5
01June_2011_Wednesday_heute-946,149,41,2
08November_2010_Monday_heute-6885,125,21,5
05December_2011_Monday_heute-7427,226,41,2
05December_2011_Monday_tagesschau-4172,74,21,5
13December_2010_Monday_tagesschau-6937,157,41,2
24January_2011_Monday_tagesschau-3725,83,21,9
17January_2011_Monday_tagesschau-7000,186,41,7
07April_2011_Thursday_tagesschau-8100,144,41,3
11September_2009_Friday_tagesschau-8783,146,41,9
22November_2011_Tuesday_tagesschau-3649,122,21,2
28September_2010_Tuesday_tagesschau-347,119,21,5
06October_2011_Thursday_heute-5547,80,21,8
12January_2011_Wednesday_heute-6385,266,41,4
11May_2010_Tuesday_heute-5986,169,41,8
09August_2009_Sunday_tagesschau-1189,77,21,4
12May_2010_Wednesday_tagesschau-314,89,21,8
25January_2010_Monday_heute-1468,142,41,8
21August_2011_Sunday_tagesschau-268,125,21,8
29December_2011_Thursday_tagesschau-2368,138,41,5
27July_2010_Tuesday_heute-5269,99,21,2
17February_2010_Wednesday_heute-1480,52,13,5
14April_2010_Wednesday_tagesschau-3813,56,13,0
21November_2009_Saturday_tagesschau-4910,123,21,1
18January_2010_Monday_heute-3853,87,21,2
07October_2010_Thursday_tagesschau-4125,99,21,0
19April_2010_Monday_tagesschau-1388,124,21,0
04January_2011_Tuesday_tagesschau-1057,99,21,8
03November_2009_Tuesday_tagesschau-8145,92,21,2
10August_2010_Tuesday_tagesschau-3874,146,41,1
17June_2010_Thursday_tagesschau-3905,215,41,1
21November_2011_Monday_heute-5431,131,41,0
23July_2010_Friday_tagesschau-586,66,21,3
28April_2010_Wednesday_heute-5185,231,41,1
01June_2011_Wednesday_tagesschau-6956,143,41,5
26January_2013_Saturday_tagesschau-7344,134,41,8
24August_2010_Tuesday_tagesschau-2193,49,13,7
02December_2010_Thursday_tagesschau-3633,88,21,1
19October_2009_Monday_tagesschau-239,176,41,5
27May_2011_Friday_tagesschau-8130,45,13,3
06April_2010_Tuesday_tagesschau-303,138,41,2
09August_2009_Sunday_tagesschau-1194,79,21,9
07April_2010_Wednesday_tagesschau-6034,138,41,5
27August_2009_Thursday_tagesschau-3271,81,21,9
13July_2009_Monday_tagesschau-7515,101,21,6
18July_2010_Sunday_tagesschau-6218,92,21,4
30January_2011_Sunday_tagesschau-6350,58,13,3
30July_2011_Saturday_tagesschau-8592,70,21,6
07January_2010_Thursday_tagesschau-2303,90,21,8
24May_2011_Tuesday_tagesschau-4467,86,21,3
07December_2011_Wednesday_tagesschau-5396,56,13,9
09August_2010_Monday_heute-5896,93,21,3
06October_2012_Saturday_tagesschau-8739,108,21,5
13April_2011_Wednesday_tagesschau-1680,110,21,1
13August_2011_Saturday_tagesschau-1411,101,21,5
09August_2011_Tuesday_tagesschau-2591,112,21,3
15May_2010_Saturday_tagesschau-5657,151,41,4
01December_2011_Thursday_heute-3057,191,41,5
24August_2010_Tuesday_heute-3019,163,41,3
19January_2011_Wednesday_heute-2683,124,21,8
29September_2010_Wednesday_tagesschau-1788,171,41,4
03June_2011_Friday_tagesschau-7641,167,41,6
04January_2011_Tuesday_tagesschau-1063,126,21,9
24February_2011_Thursday_heute-6675,35,9,8
12October_2009_Monday_tagesschau-554,43,13,3
28November_2010_Sunday_tagesschau-2446,214,41,4
06January_2010_Wednesday_tagesschau-7731,75,21,9
27October_2010_Wednesday_tagesschau-7459,120,21,9
27April_2010_Tuesday_heute-1035,127,21,9
27October_2009_Tuesday_tagesschau-6158,56,13,2
10August_2010_Tuesday_heute-1456,101,21,7
06September_2009_Sunday_tagesschau-5302,136,41,7
05May_2011_Thursday_heute-3746,193,41,2
24December_2010_Friday_tagesschau-5126,103,21,3
06April_2010_Tuesday_heute-5977,45,13,9
24June_2010_Thursday_tagesschau-7312,56,13,2
07April_2010_Wednesday_heute-1621,296,41,7
05January_2011_Wednesday_heute-3535,231,41,5
04April_2011_Monday_heute-961,121,21,6
27July_2010_Tuesday_heute-5263,95,21,4
27September_2009_Sunday_tagesschau-2171,140,41,9
28September_2010_Tuesday_tagesschau-352,61,13,4
09March_2011_Wednesday_heute-1738,46,13,5
10May_2010_Monday_tagesschau-6851,79,21,2
05September_2009_Saturday_tagesschau-4081,140,41,1
17February_2011_Thursday_tagesschau-6306,110,21,7
23May_2010_Sunday_tagesschau-4340,110,21,4
13November_2009_Friday_tagesschau-8613,93,21,8
02July_2009_Thursday_tagesschau-2865,141,41,9
22December_2010_Wednesday_tagesschau-5073,90,21,5
23November_2011_Wednesday_heute-2393,66,21,6
07April_2010_Wednesday_heute-1625,106,21,7
25May_2010_Tuesday_heute-3756,122,21,5
28July_2011_Thursday_tagesschau-8526,131,41,1
08September_2010_Wednesday_tagesschau-5235,110,21,8
14July_2010_Wednesday_heute-6192,128,21,0
19April_2010_Monday_tagesschau-1378,93,21,9
14October_2010_Thursday_tagesschau-295,144,41,9
03June_2011_Friday_tagesschau-7647,102,21,7
27May_2011_Friday_tagesschau-8125,142,41,2
07October_2010_Thursday_heute-8566,151,41,6
20October_2009_Tuesday_tagesschau-3600,81,21,6
11August_2011_Thursday_heute-3183,41,13,2
09December_2009_Wednesday_heute-4754,71,21,3
27July_2010_Tuesday_heute-5273,45,13,5
31July_2010_Saturday_tagesschau-2496,163,41,2
26January_2010_Tuesday_heute-99,123,21,3
28October_2010_Thursday_heute-332,128,21,2
25November_2010_Thursday_tagesschau-2534,86,21,1
21August_2011_Sunday_tagesschau-274,29,9,0
23August_2010_Monday_heute-5323,135,41,9
30July_2011_Saturday_tagesschau-8597,119,21,2
18February_2010_Thursday_tagesschau-4521,127,21,7
02February_2011_Wednesday_tagesschau-7446,88,21,3
30September_2009_Wednesday_tagesschau-1774,42,13,5
20July_2010_Tuesday_tagesschau-7882,73,21,7
28October_2010_Thursday_heute-339,43,13,0
28March_2011_Monday_tagesschau-2283,140,41,0
04July_2010_Sunday_tagesschau-7208,124,21,1
29November_2009_Sunday_tagesschau-7049,141,41,6
18July_2009_Saturday_tagesschau-1633,86,21,3
24October_2009_Saturday_tagesschau-4290,133,41,7
28July_2011_Thursday_tagesschau-8527,103,21,5
25August_2009_Tuesday_tagesschau-7081,83,21,5
23September_2010_Thursday_tagesschau-3441,166,41,5
05December_2011_Monday_tagesschau-4181,157,41,6
11August_2009_Tuesday_tagesschau-4358,128,21,5
04April_2011_Monday_heute-964,77,21,7
07May_2010_Friday_tagesschau-3608,103,21,4
05December_2011_Monday_heute-7438,87,21,9
04July_2009_Saturday_tagesschau-3337,138,41,4
25July_2010_Sunday_tagesschau-4773,105,21,6
03November_2010_Wednesday_tagesschau-6509,136,41,6
06August_2010_Friday_tagesschau-2183,103,21,4
08June_2010_Tuesday_heute-1987,156,41,1
29April_2010_Thursday_tagesschau-4886,43,13,2
07May_2011_Saturday_tagesschau-110,200,41,7
20January_2011_Thursday_tagesschau-3074,31,9,2
09December_2010_Thursday_heute-7548,73,21,4
23January_2013_Wednesday_tagesschau-427,197,41,8
04July_2011_Monday_heute-6453,31,9,6
28March_2011_Monday_tagesschau-2289,105,21,5
14July_2010_Wednesday_tagesschau-1854,65,13,6
29May_2010_Saturday_tagesschau-8413,133,41,8
